id,text,language,language_code
1330,"Hier, Pouvez-vous m'aider à trouver la gare ?",French,fr
1331,"Infatti, Puoi aiutarmi a trovare la stazione dei treni?",Italian,it
1332,في الواقع، هذا المطعم يقدم طعامًا لذيذًا. الجميع يوافق.,Arabic,ar
1333,"Una vez más, Me gustaría una taza de café, por favor. Eso es seguro.",Spanish,es
1334,ایمانداری سے، میوزیم صبح نو بجے کھلتا ہے۔,Urdu,ur
1335,"A propósito, O show começa às oito horas.",Portuguese,pt
1336,"Mais uma vez, As crianças estão brincando no jardim.",Portuguese,pt
1337,"Encore une fois, Le jardin est plein de fleurs colorées.",French,fr
1338,"A propósito, O tempo está lindo hoje. Todos concordam.",Portuguese,pt
1339,"Onestamente, Questo ristorante serve cibo delizioso. Tutti sono d'accordo.",Italian,it
1340,"Ayer, ¿Puedes ayudarme a encontrar la estación de tren?",Spanish,es
1341,"Hier, Le concert commence à huit heures.",French,fr
1342,"Ce matin, Ce restaurant sert une nourriture délicieuse.",French,fr
1343,"Una vez más, El jardín está lleno de flores coloridas. Todos están de acuerdo.",Spanish,es
1344,بصراحة، تصل الحافلة كل خمس عشرة دقيقة.,Arabic,ar
1345,"As usual, She is reading a book in the park. That's for sure.",English,en
1346,Il joue au football chaque week-end. C'est certain.,French,fr
1347,Você pode me ajudar a encontrar a estação de trem? É verdade.,Portuguese,pt
1348,"Ieri, Lui sta studiando per gli esami finali. Tutti sono d'accordo.",Italian,it
1349,"Apparentemente, L'autobus arriva ogni quindici minuti. Questo è certo.",Italian,it
1350,"Como siempre, Los niños están jugando en el jardín. Todos están de acuerdo.",Spanish,es
1351,Der Bus kommt alle fünfzehn Minuten. Alle sind sich einig.,German,de
1352,"Comme d'habitude, Ce restaurant sert une nourriture délicieuse. C'est vrai.",French,fr
1353,"कल, मुझे रोटी और दूध खरीदने की जरूरत है। सभी सहमत हैं।",Hindi,hi
1354,"Surpreendentemente, Este restaurante serve comida deliciosa.",Portuguese,pt
1355,वह अपनी अंतिम परीक्षाओं के लिए पढ़ रहा है।,Hindi,hi
1356,على ما يبدو، يغلق المتجر مبكرًا أيام الأحد. الجميع يوافق.,Arabic,ar
1357,"Sorprendentemente, El concierto comienza a las ocho. Es verdad.",Spanish,es
1358,"Mais uma vez, Ele está estudando para as provas finais. Todos concordam.",Portuguese,pt
1359,"Tatsächlich, Er spielt jedes Wochenende Fußball.",German,de
1360,Meine Familie besucht uns diesen Sommer. Das ist sicher.,German,de
1361,بالأمس، أستمتع بتعلم لغات جديدة. هذا صحيح.,Arabic,ar
1362,کل، بس ہر پندرہ منٹ میں آتی ہے۔ سب اس بات پر متفق ہیں۔,Urdu,ur
1363,Le concert commence à huit heures. C'est certain.,French,fr
1364,"Étonnamment, Ma famille nous rend visite cet été.",French,fr
1365,"Apparentemente, Lui gioca a calcio ogni fine settimana.",Italian,it
1366,"वैसे, मुझे रोटी और दूध खरीदने की जरूरत है। सभी सहमत हैं।",Hindi,hi
1367,ایمانداری سے، وہ ایک چھوٹی بیکری میں کام کرتی ہے۔ یہ یقینی ہے۔,Urdu,ur
1368,بالأمس، يغلق المتجر مبكرًا أيام الأحد. هذا صحيح.,Arabic,ar
1369,مرة أخرى، هو يدرس لامتحاناته النهائية.,Arabic,ar
1370,"Übrigens, Das Konzert beginnt um acht Uhr. Es ist wahr.",German,de
1371,"Honestamente, O tempo está lindo hoje. É verdade.",Portuguese,pt
1372,"De hecho, Ella está leyendo un libro en el parque. Todos están de acuerdo.",Spanish,es
1373,I bambini stanno giocando in giardino. Questo è certo.,Italian,it
1374,"A proposito, Mi piace imparare nuove lingue. Questo è certo.",Italian,it
1375,"De hecho, Me gustaría una taza de café, por favor. Es verdad.",Spanish,es
1376,كالعادة، هي تقرأ كتابًا في الحديقة. هذا مؤكد.,Arabic,ar
1377,"Gestern, Das Museum öffnet um neun Uhr morgens.",German,de
1378,Ich muss Brot und Milch kaufen.,German,de
1379,"Esta mañana, Mi familia nos visita este verano. Eso es seguro.",Spanish,es
1380,"En fait, Elle lit un livre dans le parc.",French,fr
1381,"Aparentemente, Ellos están planeando un viaje a las montañas. Es verdad.",Spanish,es
1382,بالأمس، هي تقرأ كتابًا في الحديقة.,Arabic,ar
1383,"एक बार फिर, बच्चे बगीचे में खेल रहे हैं। सभी सहमत हैं।",Hindi,hi
1384,"Surprisingly, She works at a small bakery downtown. That's for sure.",English,en
1385,مرة أخرى، هي تعمل في مخبز صغير. هذا صحيح.,Arabic,ar
1386,"Wieder einmal, Der Bus kommt alle fünfzehn Minuten. Es ist wahr.",German,de
1387,بصراحة، يخططون لرحلة إلى الجبال.,Arabic,ar
1388,"Esta manhã, O tempo está lindo hoje. Todos concordam.",Portuguese,pt
1389,یہ ریستوران لذیذ کھانا پیش کرتا ہے۔ یہ یقینی ہے۔,Urdu,ur
1390,في الواقع، يفتح المتحف الساعة التاسعة صباحًا. الجميع يوافق.,Arabic,ar
1391,"By the way, He is studying for his final exams. It's true.",English,en
1392,"Apparently, The store closes early on Sundays. It's true.",English,en
1393,"A propósito, Você pode me ajudar a encontrar a estação de trem? Todos concordam.",Portuguese,pt
1394,ایمانداری سے، کیا آپ ٹرین اسٹیشن ڈھونڈنے میں میری مدد کر سکتے ہیں؟,Urdu,ur
1395,"Gestern, Wir haben gestern Abend einen Film gesehen. Das ist sicher.",German,de
1396,"Por cierto, El autobús llega cada quince minutos. Eso es seguro.",Spanish,es
1397,"Heute Morgen, Die Kinder spielen im Garten. Alle sind sich einig.",German,de
1398,"Ieri, Puoi aiutarmi a trovare la stazione dei treni? Tutti sono d'accordo.",Italian,it
1399,"Honnêtement, Le temps est magnifique aujourd'hui. Tout le monde est d'accord.",French,fr
1400,"Esta mañana, Necesito comprar pan y leche. Eso es seguro.",Spanish,es
1401,"Surprisingly, The museum opens at nine in the morning. It's true.",English,en
1402,"Heute Morgen, Das Konzert beginnt um acht Uhr. Alle sind sich einig.",German,de
1403,"Esta mañana, Me gustaría una taza de café, por favor. Eso es seguro.",Spanish,es
1404,ہم نے کل رات ایک فلم دیکھی۔ یہ سچ ہے۔,Urdu,ur
1405,يخططون لرحلة إلى الجبال. الجميع يوافق.,Arabic,ar
1406,هذا الصباح، تصل الحافلة كل خمس عشرة دقيقة. هذا صحيح.,Arabic,ar
1407,آج صبح، کنسرٹ آٹھ بجے شروع ہوتا ہے۔ یہ سچ ہے۔,Urdu,ur
1408,"Surprisingly, I need to buy some bread and milk. It's true.",English,en
1409,"जाहिर तौर पर, बच्चे बगीचे में खेल रहे हैं। सभी सहमत हैं।",Hindi,hi
1410,"Como sempre, O ônibus chega a cada quinze minutos. É verdade.",Portuguese,pt
1411,"Onestamente, Devo comprare pane e latte. È vero.",Italian,it
1412,يخططون لرحلة إلى الجبال. هذا مؤكد.,Arabic,ar
1413,"जाहिर तौर पर, हमने कल रात एक फिल्म देखी। यह निश्चित है।",Hindi,hi
1414,"Honestly, The store closes early on Sundays. Everyone agrees.",English,en
1415,"Ce matin, Ma famille nous rend visite cet été. Tout le monde est d'accord.",French,fr
1416,"Ce matin, Le temps est magnifique aujourd'hui.",French,fr
1417,"De hecho, Él juega fútbol cada fin de semana.",Spanish,es
1418,حیرت کی بات ہے، وہ ہر ہفتے کے آخر میں فٹبال کھیلتا ہے۔ سب اس بات پر متفق ہیں۔,Urdu,ur
1419,بالمناسبة، يخططون لرحلة إلى الجبال. هذا مؤكد.,Arabic,ar
1420,"Ontem, Ela está lendo um livro no parque.",Portuguese,pt
1421,"एक बार फिर, यह रेस्तरां स्वादिष्ट भोजन परोसता है। यह निश्चित है।",Hindi,hi
1422,کل، دکان اتوار کو جلدی بند ہو جاتی ہے۔ یہ سچ ہے۔,Urdu,ur
1423,O show começa às oito horas. Isso é certo.,Portuguese,pt
1424,"Come al solito, Il giardino è pieno di fiori colorati. Tutti sono d'accordo.",Italian,it
1425,"Au fait, Nous allons au marché demain. C'est vrai.",French,fr
1426,"ईमानदारी से, हमने कल रात एक फिल्म देखी। यह सच है।",Hindi,hi
1427,"This morning, The bus arrives every fifteen minutes. That's for sure.",English,en
1428,"Una vez más, Necesito comprar pan y leche.",Spanish,es
1429,"Honestamente, Eu gostaria de uma xícara de café, por favor.",Portuguese,pt
1430,"Tatsächlich, Das Wetter ist heute wunderschön. Alle sind sich einig.",German,de
1431,"Étonnamment, Il joue au football chaque week-end. C'est vrai.",French,fr
1432,"एक बार फिर, बगीचा रंग-बिरंगे फूलों से भरा है। यह सच है।",Hindi,hi
1433,"Heute Morgen, Ich muss Brot und Milch kaufen. Alle sind sich einig.",German,de
1434,"Ayer, Me gustaría una taza de café, por favor. Es verdad.",Spanish,es
1435,"Esta manhã, O show começa às oito horas. Todos concordam.",Portuguese,pt
1436,"Questa mattina, Mi piace imparare nuove lingue.",Italian,it
1437,मेरा परिवार इस गर्मी में हमसे मिलने आ रहा है। यह निश्चित है।,Hindi,hi
1438,ایک بار پھر، وہ پارک میں کتاب پڑھ رہی ہے۔ سب اس بات پر متفق ہیں۔,Urdu,ur
1439,"Ehrlich gesagt, Sie arbeitet in einer kleinen Bäckerei. Alle sind sich einig.",German,de
1440,"Ontem, As crianças estão brincando no jardim.",Portuguese,pt
1441,"Yesterday, We watched a movie last night. It's true.",English,en
1442,"Esta mañana, El clima está hermoso hoy.",Spanish,es
1443,"Gestern, Wir gehen morgen auf den Markt. Es ist wahr.",German,de
1444,بشكل مفاجئ، هي تقرأ كتابًا في الحديقة. هذا صحيح.,Arabic,ar
1445,بشكل مفاجئ، سنذهب إلى السوق غدًا. هذا مؤكد.,Arabic,ar
1446,ہمیشہ کی طرح، بچے باغ میں کھیل رہے ہیں۔ یہ یقینی ہے۔,Urdu,ur
1447,ہمیشہ کی طرح، کنسرٹ آٹھ بجے شروع ہوتا ہے۔,Urdu,ur
1448,بشكل مفاجئ، هي تعمل في مخبز صغير. الجميع يوافق.,Arabic,ar
1449,"Encore une fois, Le concert commence à huit heures. C'est vrai.",French,fr
1450,"En fait, Ce restaurant sert une nourriture délicieuse. C'est vrai.",French,fr
1451,वह पार्क में एक किताब पढ़ रही है।,Hindi,hi
1452,"Surpreendentemente, Assistimos a um filme ontem à noite. Isso é certo.",Portuguese,pt
1453,"Heute Morgen, Das Konzert beginnt um acht Uhr. Es ist wahr.",German,de
1454,A loja fecha cedo aos domingos. Todos concordam.,Portuguese,pt
1455,ویسے، بچے باغ میں کھیل رہے ہیں۔ یہ سچ ہے۔,Urdu,ur
1456,"Anscheinend, Wir haben gestern Abend einen Film gesehen. Es ist wahr.",German,de
1457,"Honestamente, Ella está leyendo un libro en el parque.",Spanish,es
1458,"Apparently, We watched a movie last night. It's true.",English,en
1459,دراصل، میوزیم صبح نو بجے کھلتا ہے۔ سب اس بات پر متفق ہیں۔,Urdu,ur
1460,ویسے، بس ہر پندرہ منٹ میں آتی ہے۔ یہ سچ ہے۔,Urdu,ur
1461,"Tatsächlich, Die Kinder spielen im Garten.",German,de
1462,"आज सुबह, वह अपनी अंतिम परीक्षाओं के लिए पढ़ रहा है। सभी सहमत हैं।",Hindi,hi
1463,बस हर पंद्रह मिनट में आती है। सभी सहमत हैं।,Hindi,hi
1464,"Au fait, Le bus arrive toutes les quinze minutes. Tout le monde est d'accord.",French,fr
1465,"Esta mañana, Ella trabaja en una pequeña panadería. Eso es seguro.",Spanish,es
1466,"Honnêtement, Ils prévoient un voyage à la montagne.",French,fr
1467,"Au fait, Elle lit un livre dans le parc.",French,fr
1468,"I would like a cup of coffee, please. Everyone agrees.",English,en
1469,"Aparentemente, O ônibus chega a cada quinze minutos. Todos concordam.",Portuguese,pt
1470,آج صبح، براہ کرم مجھے ایک کپ کافی دیں۔ یہ یقینی ہے۔,Urdu,ur
1471,संगीत कार्यक्रम आठ बजे शुरू होता है। यह सच है।,Hindi,hi
1472,"Encore une fois, J'ai besoin d'acheter du pain et du lait.",French,fr
1473,ویسے، باغ رنگ برنگے پھولوں سے بھرا ہے۔ سب اس بات پر متفق ہیں۔,Urdu,ur
1474,"Surpreendentemente, Eu preciso comprar pão e leite.",Portuguese,pt
1475,"Apparentemente, Il giardino è pieno di fiori colorati. Tutti sono d'accordo.",Italian,it
1476,"A propósito, Você pode me ajudar a encontrar a estação de trem? Isso é certo.",Portuguese,pt
1477,بالمناسبة، يخططون لرحلة إلى الجبال. هذا صحيح.,Arabic,ar
1478,"Esta manhã, Minha família vai nos visitar neste verão.",Portuguese,pt
1479,Der Garten ist voller bunter Blumen. Alle sind sich einig.,German,de
1480,"Como sempre, Eu gostaria de uma xícara de café, por favor. Todos concordam.",Portuguese,pt
1481,هذا الصباح، الأطفال يلعبون في الحديقة. الجميع يوافق.,Arabic,ar
1482,"Apparentemente, Questo ristorante serve cibo delizioso. Tutti sono d'accordo.",Italian,it
1483,بشكل مفاجئ، يغلق المتجر مبكرًا أيام الأحد. هذا مؤكد.,Arabic,ar
