id,original_text,lowercase_text,clean_text,tokenized_text,stopwords_removed,stemmed_text,lemmatized_text
1097,She said she'd never seen such a large crowd at the factory before. Everyone agreed it was worth it.,she said she'd never seen such a large crowd at the factory before. everyone agreed it was worth it.,she said she d never seen such a large crowd at the factory before everyone agreed it was worth it,"['she', 'said', 'she', 'd', 'never', 'seen', 'such', 'a', 'large', 'crowd', 'at', 'the', 'factory', 'before', 'everyone', 'agreed', 'it', 'was', 'worth', 'it']","['said', 'd', 'never', 'seen', 'large', 'crowd', 'factory', 'everyone', 'agreed', 'worth']",said d nev seen large crowd factory everyone agre worth,said d never seen large crowd factory everyone agre worth
1098,"Frankly, She said she'd never seen such a large crowd at the factory before.","frankly, she said she'd never seen such a large crowd at the factory before.",frankly she said she d never seen such a large crowd at the factory before,"['frankly', 'she', 'said', 'she', 'd', 'never', 'seen', 'such', 'a', 'large', 'crowd', 'at', 'the', 'factory', 'before']","['frankly', 'said', 'd', 'never', 'seen', 'large', 'crowd', 'factory']",frank said d nev seen large crowd factory,frankly said d never seen large crowd factory
1099,"Honestly, The dogs were RUNNING across the campus while the cats watched quietly. No one expected that outcome.","honestly, the dogs were running across the campus while the cats watched quietly. no one expected that outcome.",honestly the dogs were running across the campus while the cats watched quietly no one expected that outcome,"['honestly', 'the', 'dogs', 'were', 'running', 'across', 'the', 'campus', 'while', 'the', 'cats', 'watched', 'quietly', 'no', 'one', 'expected', 'that', 'outcome']","['honestly', 'dogs', 'running', 'across', 'campus', 'cats', 'watched', 'quietly', 'one', 'expected', 'outcome']",honest dog run acros campu cat watch quiet one expect outcome,honestly dog run across campu cat watch quietly one expect outcome
1100,"By the way, They aren't happy with the results, but they're willing to try again. That's just how it goes sometimes.","by the way, they aren't happy with the results, but they're willing to try again. that's just how it goes sometimes.",by the way they aren t happy with the results but they re willing to try again that s just how it goes sometimes,"['by', 'the', 'way', 'they', 'aren', 't', 'happy', 'with', 'the', 'results', 'but', 'they', 're', 'willing', 'to', 'try', 'again', 'that', 's', 'just', 'how', 'it', 'goes', 'sometimes']","['way', 'aren', 't', 'happy', 'results', 're', 'willing', 'try', 's', 'how', 'goes', 'sometimes']",way aren t happy result re will try s how go sometim,way aren t happy result re will try s how go sometim
1101,"By the way, The women's committee organized the fundraiser at the library. That's just how it goes sometimes.","by the way, the women's committee organized the fundraiser at the library. that's just how it goes sometimes.",by the way the women s committee organized the fundraiser at the library that s just how it goes sometimes,"['by', 'the', 'way', 'the', 'women', 's', 'committee', 'organized', 'the', 'fundraiser', 'at', 'the', 'library', 'that', 's', 'just', 'how', 'it', 'goes', 'sometimes']","['way', 'women', 's', 'committee', 'organized', 'fundraiser', 'library', 's', 'how', 'goes', 'sometimes']",way woman s committee organiz fundrais library s how go sometim,way woman s committee organiz fundraiser library s how go sometim
1102,"By the way, We're studying   how children  learn languages  faster than adults. Honestly, it wasn't easy.","by the way, we're studying   how children  learn languages  faster than adults. honestly, it wasn't easy.",by the way we re studying how children learn languages faster than adults honestly it wasn t easy,"['by', 'the', 'way', 'we', 're', 'studying', 'how', 'children', 'learn', 'languages', 'faster', 'than', 'adults', 'honestly', 'it', 'wasn', 't', 'easy']","['way', 're', 'studying', 'how', 'children', 'learn', 'languages', 'faster', 'adults', 'honestly', 'wasn', 't', 'easy']",way re study how child learn languag fast adult honest wasn t easy,way re study how child learn languag faster adult honestly wasn t easy
1103,"We can't wait to visit clinic again this summer, it was AMAZING!!! Everyone agreed it was worth it.","we can't wait to visit clinic again this summer, it was amazing!!! everyone agreed it was worth it.",we can t wait to visit clinic again this summer it was amazing everyone agreed it was worth it,"['we', 'can', 't', 'wait', 'to', 'visit', 'clinic', 'again', 'this', 'summer', 'it', 'was', 'amazing', 'everyone', 'agreed', 'it', 'was', 'worth', 'it']","['t', 'wait', 'visit', 'clinic', 'summer', 'amazing', 'everyone', 'agreed', 'worth']",t wait visit clinic summ amaz everyone agre worth,t wait visit clinic summer amaz everyone agre worth
1104,She said she'd never seen such a large crowd at the airport before. Everyone agreed it was worth it.,she said she'd never seen such a large crowd at the airport before. everyone agreed it was worth it.,she said she d never seen such a large crowd at the airport before everyone agreed it was worth it,"['she', 'said', 'she', 'd', 'never', 'seen', 'such', 'a', 'large', 'crowd', 'at', 'the', 'airport', 'before', 'everyone', 'agreed', 'it', 'was', 'worth', 'it']","['said', 'd', 'never', 'seen', 'large', 'crowd', 'airport', 'everyone', 'agreed', 'worth']",said d nev seen large crowd airport everyone agre worth,said d never seen large crowd airport everyone agre worth
1105,"You know, She isn't going to the garden because it's raining Cedar Grove Hospital again!! That's just how it goes sometimes.","you know, she isn't going to the garden because it's raining cedar grove hospital again!! that's just how it goes sometimes.",you know she isn t going to the garden because it s raining cedar grove hospital again that s just how it goes sometimes,"['you', 'know', 'she', 'isn', 't', 'going', 'to', 'the', 'garden', 'because', 'it', 's', 'raining', 'cedar', 'grove', 'hospital', 'again', 'that', 's', 'just', 'how', 'it', 'goes', 'sometimes']","['know', 'isn', 't', 'going', 'garden', 'because', 's', 'raining', 'cedar', 'grove', 'hospital', 's', 'how', 'goes', 'sometimes']",know isn t go garden because s rain cedar grove hospital s how go sometim,know isn t go garden because s rain cedar grove hospital s how go sometim
1106,"He studied history, mathematics, and biology at Cedar Grove Hospital last year. No one expected that outcome.","he studied history, mathematics, and biology at cedar grove hospital last year. no one expected that outcome.",he studied history mathematics and biology at cedar grove hospital last year no one expected that outcome,"['he', 'studied', 'history', 'mathematics', 'and', 'biology', 'at', 'cedar', 'grove', 'hospital', 'last', 'year', 'no', 'one', 'expected', 'that', 'outcome']","['studied', 'history', 'mathematics', 'biology', 'cedar', 'grove', 'hospital', 'last', 'year', 'one', 'expected', 'outcome']",study history mathematic biology cedar grove hospital last year one expect outcome,study history mathematic biology cedar grove hospital last year one expect outcome
1107,"Well, Don't forget to email Omar about the logistics meeting tomorrow!! Everyone agreed it was worth it.","well, don't forget to email omar about the logistics meeting tomorrow!! everyone agreed it was worth it.",well don t forget to email omar about the logistics meeting tomorrow everyone agreed it was worth it,"['well', 'don', 't', 'forget', 'to', 'email', 'omar', 'about', 'the', 'logistics', 'meeting', 'tomorrow', 'everyone', 'agreed', 'it', 'was', 'worth', 'it']","['well', 't', 'forget', 'email', 'omar', 'logistics', 'meeting', 'tomorrow', 'everyone', 'agreed', 'worth']",well t forget email omar logistic meet tomorrow everyone agre worth,well t forget email omar logistic meet tomorrow everyone agre worth
1108,"Honestly, You should've called me earlier; I was worried something happened. That's just how it goes sometimes.","honestly, you should've called me earlier; i was worried something happened. that's just how it goes sometimes.",honestly you should ve called me earlier i was worried something happened that s just how it goes sometimes,"['honestly', 'you', 'should', 've', 'called', 'me', 'earlier', 'i', 'was', 'worried', 'something', 'happened', 'that', 's', 'just', 'how', 'it', 'goes', 'sometimes']","['honestly', 've', 'called', 'earlier', 'worried', 'something', 'happened', 's', 'how', 'goes', 'sometimes']",honest ve call earli worri someth happen s how go sometim,honestly ve call earlier worri someth happen s how go sometim
1109,"Frankly, Wow!!! The a StreamCast speaker costs $199.99, and it's ON SALE right now... We'll follow up next week.","frankly, wow!!! the a streamcast speaker costs $199.99, and it's on sale right now... we'll follow up next week.",frankly wow the a streamcast speaker costs and it s on sale right now we ll follow up next week,"['frankly', 'wow', 'the', 'a', 'streamcast', 'speaker', 'costs', 'and', 'it', 's', 'on', 'sale', 'right', 'now', 'we', 'll', 'follow', 'up', 'next', 'week']","['frankly', 'wow', 'streamcast', 'speaker', 'costs', 's', 'sale', 'right', 'll', 'follow', 'next', 'week']",frank wow streamcast speak cost s sale right ll follow next week,frankly wow streamcast speaker cost s sale right ll follow next week
1110,The women's committee organized the fundraiser at the office. I still can't believe it.,the women's committee organized the fundraiser at the office. i still can't believe it.,the women s committee organized the fundraiser at the office i still can t believe it,"['the', 'women', 's', 'committee', 'organized', 'the', 'fundraiser', 'at', 'the', 'office', 'i', 'still', 'can', 't', 'believe', 'it']","['women', 's', 'committee', 'organized', 'fundraiser', 'office', 'still', 't', 'believe']",woman s committee organiz fundrais office still t believe,woman s committee organiz fundraiser office still t believe
1111,"Honestly, She said she'd never seen such a large crowd at the campus before.","honestly, she said she'd never seen such a large crowd at the campus before.",honestly she said she d never seen such a large crowd at the campus before,"['honestly', 'she', 'said', 'she', 'd', 'never', 'seen', 'such', 'a', 'large', 'crowd', 'at', 'the', 'campus', 'before']","['honestly', 'said', 'd', 'never', 'seen', 'large', 'crowd', 'campus']",honest said d nev seen large crowd campu,honestly said d never seen large crowd campu
1112,"By the way, Wow!!! The a SoundWave headset costs $199.99, and it's ON SALE right now... We'll follow up next week.","by the way, wow!!! the a soundwave headset costs $199.99, and it's on sale right now... we'll follow up next week.",by the way wow the a soundwave headset costs and it s on sale right now we ll follow up next week,"['by', 'the', 'way', 'wow', 'the', 'a', 'soundwave', 'headset', 'costs', 'and', 'it', 's', 'on', 'sale', 'right', 'now', 'we', 'll', 'follow', 'up', 'next', 'week']","['way', 'wow', 'soundwave', 'headset', 'costs', 's', 'sale', 'right', 'll', 'follow', 'next', 'week']",way wow soundwave headset cost s sale right ll follow next week,way wow soundwave headset cost s sale right ll follow next week
